Academic Yr,Semester Nm,Instructional Format Nm,Course Subject Short Nm,Enrollment Cnt,Offerings,EnrollPerOff,NA,Units
2008-09,Fall,Fieldwork,Psychology,18,3,6,171,39
2010-11,Fall,Clinic,Psychology,13,2,6.5,171,39
2010-11,Spring,Clinic,Psychology,13,2,6.5,171,39
2012-13,Spring,Clinic,Psychology,13,2,6.5,171,39
2015-16,Fall,Colloquium,Psychology,39,3,13,171,39
2010-11,Spring,Workshop,Public Health,39,1,39,171,39
2004-05,Fall,Seminar,Statistics,11,1,11,171,39
2012-13,Spring,Seminar,Statistics,13,3,4.333333333,171,39
2005-06,Spring,Workshop,Theater Dance & Perf Stds,30,8,3.75,171,39
2007-08,Fall,Laboratory,Theater Dance & Perf Stds,32,3,10.66666667,171,39
2007-08,Fall,Seminar,Theater Dance & Perf Stds,21,2,10.5,171,39
2012-13,Fall,Seminar,Theater Dance & Perf Stds,24,3,8,171,39
2008-09,Fall,Lecture,Tibetan,9,3,3,171,39
2009-10,Spring,Lecture,Visual Studies,13,1,13,171,39
2005-06,Spring,Seminar,Arabic,13,3,4.333333333,171,38
2015-16,Summer,Group,Architecture,26,2,13,171,38
2010-11,Fall,Seminar,Buddhist Studies,16,4,4,171,38
2015-16,Fall,Fieldwork,City & Regional Planning,20,11,1.818181818,171,38
2015-16,Spring,Fieldwork,City & Regional Planning,18,14,1.285714286,171,38
2015-16,Spring,Group,City & Regional Planning,22,4,5.5,171,38
2009-10,Fall,Seminar,Comparative Literature,38,3,12.66666667,171,38
2011-12,Fall,Seminar,Computer Science,19,2,9.5,171,38
2007-08,Fall,Discussion,Earth & Planetary Science,22,3,7.333333333,171,38
2008-09,Fall,Discussion,Earth & Planetary Science,19,2,9.5,171,38
2012-13,Fall,Fieldwork,Earth & Planetary Science,19,1,19,171,38
2014-15,Fall,Seminar,East Asian Languages,10,2,5,171,38
2004-05,Spring,Laboratory,Electrical Engineering,38,5,7.6,171,38
2012-13,Fall,Group,Electrical Engineering,38,2,19,171,38
2008-09,Spring,Laboratory,Environmental Sciences,38,21,1.80952381,171,38
2014-15,Summer,Fieldwork,Evening & Weekend MBA,19,1,19,171,38
2006-07,Fall,Group,Film,17,2,8.5,171,38
2015-16,Fall,Seminar,Film,10,2,5,171,38
2012-13,Spring,Group,Geography,28,4,7,171,38
2012-13,Spring,Discussion,Integrative Biology,19,1,19,171,38
2004-05,Fall,Seminar,Interdepartmental Studies,28,2,14,171,38
2013-14,Spring,Seminar,Italian Studies,11,4,2.75,171,38
2010-11,Fall,Seminar,Japanese,10,1,10,171,38
2006-07,Spring,Seminar,LGBT Studies,19,2,9.5,171,38
2006-07,Spring,Workshop,Linguistics,19,1,19,171,38
2014-15,Fall,Group,Linguistics,19,2,9.5,171,38
2008-09,Summer,Workshop,Mathematics,38,1,38,171,38
2011-12,Fall,Session,Military Affairs,38,1,38,171,38
2014-15,Spring,Session,Molecular & Cell Biology,19,1,19,171,38
2007-08,Fall,Seminar,Natural Resources,38,3,12.66666667,171,38
2003-04,Spring,Discussion,Peace & Conflict Studies,38,1,38,171,38
2013-14,Fall,Group,Physical Education,37,2,18.5,171,38
2014-15,Fall,Group,Physical Education,35,2,17.5,171,38
2006-07,Spring,Group,Political Economy,38,2,19,171,38
2008-09,Fall,Seminar,Portuguese,23,2,11.5,171,38
2008-09,Spring,Seminar,Portuguese,20,2,10,171,38
2003-04,Spring,Laboratory,Public Health,11,1,11,171,38
2006-07,Spring,Laboratory,Public Health,12,1,12,171,38
2009-10,Spring,Workshop,Public Health,38,1,38,171,38
2004-05,Fall,Group,Public Policy,32,4,8,171,38
2007-08,Fall,Seminar,Scandinavian,18,4,4.5,171,38
2003-04,Fall,Laboratory,Theater Dance & Perf Stds,27,4,6.75,171,38
2005-06,Spring,Lecture,Yiddish,10,2,5,171,38
2009-10,Fall,Seminar,Ag & Resource Econ & Pol,26,4,6.5,171,37
2011-12,Spring,Group,Astronomy,19,2,9.5,171,37
2003-04,Spring,Lecture,Business Admin-PhD,14,2,7,171,37
2006-07,Fall,Seminar,Civil & Environmental Eng,37,2,18.5,171,37
2012-13,Spring,Group,Comparative Literature,27,2,13.5,171,37
2013-14,Fall,Seminar,Comparative Literature,37,3,12.33333333,171,37
2015-16,Fall,Laboratory,Computational Biology,6,1,6,171,37
2003-04,Spring,Lecture,East European Studies,14,2,7,171,37
2007-08,Fall,Lecture,East European Studies,12,2,6,171,37
2015-16,Fall,Group,Economics,37,2,18.5,171,37
2008-09,Spring,Laboratory,Education,37,1,37,171,37
2004-05,Fall,Laboratory,Environmental Design,11,1,11,171,37
2014-15,Spring,Group,Interdisciplinary Studies,21,2,10.5,171,37
2004-05,Fall,Group,Journalism,37,2,18.5,171,37
2011-12,Spring,Lecture,Khmer,9,3,3,171,37
2011-12,Spring,Session,Molecular & Cell Biology,21,1,21,171,37
2009-10,Spring,Seminar,Nanoscale Science & Eng,37,1,37,171,37
2010-11,Spring,Seminar,Natural Resources,28,3,9.333333333,171,37
2011-12,Fall,Seminar,Nuclear Engineering,37,10,3.7,171,37
2006-07,Fall,Discussion,Peace & Conflict Studies,37,1,37,171,37
2012-13,Fall,Seminar,Political Economy,34,3,11.33333333,171,37
2007-08,Fall,Seminar,Portuguese,19,2,9.5,171,37
2013-14,Fall,Seminar,Portuguese,19,2,9.5,171,37
2013-14,Fall,Colloquium,Psychology,37,2,18.5,171,37
2015-16,Fall,Fieldwork,Psychology,18,9,2,171,37
2009-10,Spring,Fieldwork,Public Health,12,6,2,171,37
2013-14,Spring,Lecture,Tamil,8,2,4,171,37
2007-08,Fall,Lecture,Tibetan,10,3,3.333333333,171,37
2012-13,Spring,Lecture,Tibetan,11,3,3.666666667,171,37
2015-16,Fall,Lecture,Tibetan,9,2,4.5,171,37
2004-05,Spring,Lecture,Yiddish,9,2,4.5,171,37
2005-06,Fall,Seminar,Aerospace Studies,12,1,12,171,36
2005-06,Spring,Seminar,Aerospace Studies,20,2,10,171,36
2010-11,Fall,Lecture,Aerospace Studies,36,2,18,171,36
2007-08,Spring,Seminar,Ag & Resource Econ & Pol,18,1,18,171,36
2008-09,Spring,Seminar,Ag & Resource Econ & Pol,25,4,6.25,171,36
2006-07,Spring,Group,Architecture,27,4,6.75,171,36
2006-07,Spring,Studio,Architecture,18,1,18,171,36
2006-07,Summer,Studio,Art Practice,9,1,9,171,36
2009-10,Fall,Seminar,Astronomy,20,5,4,171,36
2005-06,Fall,Laboratory,Bioengineering,9,1,9,171,36
2010-11,Spring,Seminar,Biophysics,18,1,18,171,36
2008-09,Fall,Seminar,Buddhist Studies,14,3,4.666666667,171,36
2008-09,Spring,Laboratory,Chemical Engineering,12,1,12,171,36
2012-13,Spring,Laboratory,Chemical Engineering,12,1,12,171,36
2012-13,Spring,Laboratory,Chemistry,17,2,8.5,171,36
2003-04,Spring,Unknown,Chicano Studies,12,1,12,171,36
2014-15,Summer,Fieldwork,Classics,9,1,9,171,36
2005-06,Spring,Discussion,Comparative Literature,9,1,9,171,36
2015-16,Spring,Discussion,Computational Biology,36,2,18,171,36
2005-06,Spring,Seminar,Computer Science,9,1,9,171,36
2010-11,Spring,Discussion,Computer Science,18,1,18,171,36
2004-05,Fall,Fieldwork,Earth & Planetary Science,18,1,18,171,36
2008-09,Fall,Fieldwork,Earth & Planetary Science,18,1,18,171,36
2005-06,Fall,Laboratory,Education,36,4,9,171,36
2014-15,Spring,Laboratory,Education,36,3,12,171,36
2011-12,Spring,Lecture,Egyptian,8,2,4,171,36
2010-11,Spring,Seminar,Electrical Engineering,36,1,36,171,36
2010-11,Fall,Laboratory,"Env Sci, Policy, & Mgmt",22,3,7.333333333,171,36
2010-11,Summer,Seminar,Environmental Design,9,1,9,171,36
2013-14,Spring,Laboratory,Environmental Design,10,1,10,171,36
2006-07,Fall,Laboratory,Environmental Sciences,36,14,2.571428571,171,36
2007-08,Fall,Laboratory,Environmental Sciences,36,19,1.894736842,171,36
2013-14,Summer,Fieldwork,Ethnic Studies,20,5,4,171,36
2007-08,Spring,Lecture,Eurasian Studies,12,1,12,171,36
2011-12,Fall,Session,Eurasian Studies,12,1,12,171,36
2004-05,Fall,Fieldwork,Film,18,2,9,171,36
2004-05,Spring,Fieldwork,Film,18,2,9,171,36
2008-09,Fall,Group,Film,18,2,9,171,36
2015-16,Spring,Seminar,Film,9,1,9,171,36
2003-04,Fall,Seminar,Folklore,9,1,9,171,36
2008-09,Fall,Seminar,Folklore,9,1,9,171,36
2012-13,Fall,Fieldwork,Geography,9,1,9,171,36
2013-14,Spring,Seminar,Global Metro Studies,12,1,12,171,36
2004-05,Summer,Fieldwork,History of Art,9,1,9,171,36
2012-13,Spring,Group,History of Art,29,5,5.8,171,36
2015-16,Spring,Lecture,Hungarian,10,2,5,171,36
2004-05,Fall,Group,International & Area Stds,18,2,9,171,36
2003-04,Spring,Seminar,Japanese,9,2,4.5,171,36
2005-06,Fall,Seminar,Japanese,9,2,4.5,171,36
2013-14,Fall,Seminar,Japanese,10,2,5,171,36
2006-07,Spring,Lecture,Jewish Studies,18,1,18,171,36
2010-11,Spring,Lecture,Jewish Studies,18,1,18,171,36
2009-10,Fall,Seminar,Latin American Studies,9,1,9,171,36
2003-04,Spring,Session,Linguistics,9,1,9,171,36
2008-09,Fall,Session,Linguistics,9,1,9,171,36
2003-04,Summer,Workshop,Mathematics,36,1,36,171,36
2008-09,Fall,Lecture,Middle Eastern Studies,9,1,9,171,36
2011-12,Spring,Lecture,Middle Eastern Studies,12,1,12,171,36
2005-06,Spring,Lecture,Military Affairs,12,2,6,171,36
2013-14,Fall,Seminar,Military Affairs,12,1,12,171,36
2010-11,Fall,Session,Music,12,1,12,171,36
2006-07,Summer,Seminar,Native American Studies,9,1,9,171,36
2003-04,Fall,Seminar,Natural Resources,36,2,18,171,36
2003-04,Spring,Seminar,Natural Resources,36,2,18,171,36
2003-04,Spring,Seminar,Neuroscience,18,8,2.25,171,36
2010-11,Summer,Laboratory,Neuroscience,12,9,1.333333333,171,36
2015-16,Fall,Lecture,Norwegian,9,1,9,171,36
2012-13,Fall,Seminar,Nuclear Engineering,36,10,3.6,171,36
2010-11,Fall,Fieldwork,Nutritional Science & Tox,12,1,12,171,36
2005-06,Fall,Discussion,Peace & Conflict Studies,36,1,36,171,36
2006-07,Fall,Seminar,Peace & Conflict Studies,17,2,8.5,171,36
2006-07,Spring,Discussion,Peace & Conflict Studies,36,1,36,171,36
2008-09,Spring,Group,Peace & Conflict Studies,18,2,9,171,36
2006-07,Spring,Group,Plant Biology,16,4,4,171,36
2012-13,Spring,Group,Plant Biology,24,4,6,171,36
2015-16,Fall,Seminar,Plant Biology,33,3,11,171,36
2013-14,Spring,Seminar,Portuguese,12,2,6,171,36
2007-08,Spring,Fieldwork,Psychology,18,6,3,171,36
2011-12,Fall,Clinic,Psychology,12,2,6,171,36
2013-14,Fall,Clinic,Psychology,12,2,6,171,36
2013-14,Spring,Clinic,Psychology,12,2,6,171,36
2014-15,Fall,Clinic,Psychology,12,1,12,171,36
2014-15,Spring,Clinic,Psychology,12,1,12,171,36
2004-05,Spring,Laboratory,Public Health,11,1,11,171,36
2007-08,Summer,Laboratory,Public Health,36,2,18,171,36
2007-08,Fall,Session,Public Health,18,1,18,171,36
2015-16,Spring,Lecture,Science & Math Education,12,1,12,171,36
2011-12,Fall,Seminar,Slavic Languages & Lit,9,2,4.5,171,36
2015-16,Summer,Seminar,Social Welfare,18,1,18,171,36
2013-14,Fall,Group,South & SE Asian Studies,32,3,10.66666667,171,36
2015-16,Spring,Lecture,Swedish,9,1,9,171,36
2006-07,Fall,Seminar,Tamil,9,1,9,171,36
2006-07,Spring,Seminar,Tamil,9,1,9,171,36
2012-13,Fall,Lecture,Tamil,8,2,4,171,36
2009-10,Summer,Lecture,Theater Dance & Perf Stds,9,1,9,171,36
2012-13,Summer,Session,Theater Dance & Perf Stds,12,1,12,171,36
2010-11,Fall,Lecture,Tibetan,9,1,9,171,36
2011-12,Spring,Group,UGIS-UG Interdisc Studies,18,2,9,171,36
2014-15,Fall,Studio,Visual Studies,9,1,9,171,36
2003-04,Spring,Seminar,Aerospace Studies,19,3,6.333333333,171,35
2005-06,Spring,Group,American Studies,18,2,9,171,35
2010-11,Spring,Seminar,Arabic,9,1,9,171,35
2011-12,Spring,Seminar,Arabic,9,2,4.5,171,35
2008-09,Fall,Session,Bengali,7,1,7,171,35
2015-16,Fall,Seminar,Buddhist Studies,16,4,4,171,35
2010-11,Spring,Laboratory,Chemistry,15,2,7.5,171,35
2005-06,Spring,Fieldwork,Chicano Studies,29,4,7.25,171,35
2005-06,Fall,Seminar,Civil & Environmental Eng,35,2,17.5,171,35
2007-08,Spring,Seminar,Cognitive Science,10,2,5,171,35
2011-12,Fall,Seminar,Comparative Literature,35,3,11.66666667,171,35
2015-16,Spring,Seminar,Computer Science,19,2,9.5,171,35
2004-05,Fall,Laboratory,Education,35,4,8.75,171,35
2007-08,Fall,Laboratory,Electrical Engineering,35,7,5,171,35
2009-10,Spring,Laboratory,Electrical Engineering,27,9,3,171,35
2004-05,Summer,Seminar,Environmental Design,7,1,7,171,35
2005-06,Summer,Seminar,Environmental Design,7,1,7,171,35
2014-15,Spring,Laboratory,Environmental Design,10,1,10,171,35
2009-10,Fall,Group,Health & Medical Sciences,18,2,9,171,35
2013-14,Spring,Group,History of Art,34,5,6.8,171,35
2015-16,Spring,Group,History of Art,35,3,11.66666667,171,35
2015-16,Spring,Group,Industrial Eng & Ops Rsch,33,1,33,171,35
2003-04,Fall,Seminar,Interdepartmental Studies,19,2,9.5,171,35
2011-12,Summer,Lecture,Latin American Studies,9,2,4.5,171,35
2012-13,Spring,Session,Military Affairs,35,1,35,171,35
2013-14,Fall,Session,Military Affairs,35,1,35,171,35
2011-12,Fall,Session,Molecular & Cell Biology,19,2,9.5,171,35
2012-13,Spring,Session,Molecular & Cell Biology,18,1,18,171,35
2003-04,Fall,Seminar,Nuclear Engineering,35,8,4.375,171,35
2005-06,Spring,Discussion,Peace & Conflict Studies,35,1,35,171,35
2006-07,Fall,Group,Philosophy,21,2,10.5,171,35
2007-08,Spring,Seminar,Portuguese,17,3,5.666666667,171,35
2012-13,Summer,Web-Based Lecture,Public Health,14,2,7,171,35
2012-13,Fall,Workshop,Public Health,35,1,35,171,35
2011-12,Fall,Seminar,Religious Studies,35,2,17.5,171,35
2010-11,Spring,Group,Rhetoric,24,2,12,171,35
2010-11,Spring,Seminar,Scandinavian,19,3,6.333333333,171,35
2006-07,Fall,Self-Paced,Slavic Languages & Lit,10,1,10,171,35
2007-08,Spring,Group,Theater Dance & Perf Stds,35,6,5.833333333,171,35
2015-16,Spring,Fieldwork,UGIS-UG Interdisc Studies,7,1,7,171,35
2006-07,Spring,Seminar,Political Economy,7,2,3.5,171,34.5
2010-11,Spring,Group,Anthropology,17,5,3.4,171,34
2010-11,Fall,Group,Architecture,17,1,17,171,34
2010-11,Summer,Group,Bioengineering,17,1,17,171,34
2011-12,Summer,Group,Bioengineering,17,1,17,171,34
2012-13,Spring,Laboratory,Biology,17,2,8.5,171,34
2008-09,Spring,Seminar,Biophysics,17,1,17,171,34
2007-08,Spring,Seminar,Business Admin-Undergrad,17,1,17,171,34
2006-07,Fall,Seminar,Chinese,10,2,5,171,34
2009-10,Spring,Seminar,Chinese,12,2,6,171,34
2004-05,Spring,Group,Civil & Environmental Eng,18,4,4.5,171,34
2014-15,Spring,Seminar,Civil & Environmental Eng,34,2,17,171,34
2006-07,Fall,Discussion,Earth & Planetary Science,18,3,6,171,34
2006-07,Fall,Fieldwork,Earth & Planetary Science,17,1,17,171,34
2008-09,Spring,Group,Earth & Planetary Science,10,2,5,171,34
2014-15,Summer,Discussion,Education,11,1,11,171,34
2014-15,Fall,Laboratory,Education,34,3,11.33333333,171,34
2003-04,Fall,Seminar,Electrical Engineering,34,2,17,171,34
2004-05,Fall,Laboratory,Electrical Engineering,34,5,6.8,171,34
2015-16,Spring,Group,Engineering,34,2,17,171,34
2006-07,Fall,Laboratory,"Env Sci, Policy, & Mgmt",17,1,17,171,34
2008-09,Fall,Laboratory,"Env Sci, Policy, & Mgmt",17,1,17,171,34
2003-04,Spring,Laboratory,Environmental Design,9,1,9,171,34
2005-06,Spring,Laboratory,Environmental Design,9,1,9,171,34
2006-07,Spring,Laboratory,Environmental Sciences,34,13,2.615384615,171,34
2012-13,Summer,Seminar,Ethnic Studies,9,3,3,171,34
2008-09,Fall,Fieldwork,Film,17,2,8.5,171,34
2012-13,Fall,Group,Geography,34,3,11.33333333,171,34
2004-05,Spring,Seminar,Japanese,9,2,4.5,171,34
2015-16,Spring,Seminar,Japanese,11,2,5.5,171,34
2011-12,Spring,Lecture,Jewish Studies,17,1,17,171,34
2009-10,Spring,Session,Landscape Arch & Env Plan,17,1,17,171,34
2010-11,Spring,Session,Landscape Arch & Env Plan,17,1,17,171,34
2013-14,Spring,Fieldwork,Linguistics,20,4,5,171,34
2014-15,Fall,Group,Materials Science & Eng,31,2,15.5,171,34
2015-16,Fall,Session,Military Affairs,34,1,34,171,34
2013-14,Fall,Laboratory,Nutritional Science & Tox,34,2,17,171,34
2004-05,Fall,Seminar,Peace & Conflict Studies,17,1,17,171,34
2009-10,Fall,Group,Philosophy,17,1,17,171,34
2003-04,Fall,Fieldwork,Physical Education,19,2,9.5,171,34
2014-15,Fall,Colloquium,Psychology,34,1,34,171,34
2007-08,Spring,Laboratory,Public Health,10,1,10,171,34
2008-09,Summer,Laboratory,Public Health,34,2,17,171,34
2009-10,Summer,Laboratory,Public Health,34,2,17,171,34
2010-11,Summer,Laboratory,Public Health,34,2,17,171,34
2012-13,Summer,Laboratory,Public Health,34,2,17,171,34
2015-16,Spring,Fieldwork,Public Health,15,4,3.75,171,34
2010-11,Fall,Group,Rhetoric,22,2,11,171,34
2015-16,Fall,Seminar,South & SE Asian Studies,13,3,4.333333333,171,34
2014-15,Spring,Group,Spanish,29,4,7.25,171,34
2012-13,Spring,Group,UGIS-UG Interdisc Studies,17,2,8.5,171,34
2004-05,Spring,Seminar,Aerospace Studies,21,2,10.5,171,33
2013-14,Fall,Group,American Studies,33,2,16.5,171,33
2006-07,Fall,Reading,Arabic,11,1,11,171,33
2003-04,Spring,Seminar,Astronomy,22,4,5.5,171,33
2014-15,Spring,Seminar,Astronomy,22,5,4.4,171,33
2015-16,Spring,Seminar,Astronomy,24,5,4.8,171,33
2008-09,Spring,Seminar,Buddhist Studies,13,3,4.333333333,171,33
2013-14,Fall,Seminar,Buddhist Studies,15,3,5,171,33
2011-12,Spring,Laboratory,Chemical Engineering,11,1,11,171,33
2014-15,Fall,Group,City & Regional Planning,17,2,8.5,171,33
2010-11,Fall,Seminar,Cognitive Science,11,1,11,171,33
2011-12,Fall,Seminar,Cognitive Science,11,1,11,171,33
2013-14,Spring,Session,College Writing Programs,11,1,11,171,33
2003-04,Fall,Discussion,Computer Science,33,1,33,171,33
2011-12,Summer,Web-Based Lecture,Earth & Planetary Science,11,1,11,171,33
2005-06,Fall,Lecture,East European Studies,12,2,6,171,33
2006-07,Fall,Laboratory,Education,33,3,11,171,33
2008-09,Fall,Laboratory,Education,33,4,8.25,171,33
2007-08,Spring,Laboratory,"Env Sci, Policy, & Mgmt",33,3,11,171,33
2006-07,Spring,Seminar,Environ Econ & Policy,19,2,9.5,171,33
2006-07,Spring,Session,Eurasian Studies,11,1,11,171,33
2012-13,Fall,Lecture,Eurasian Studies,11,1,11,171,33
2006-07,Spring,Seminar,Evening & Weekend MBA,11,1,11,171,33
2010-11,Spring,Seminar,Evening & Weekend MBA,11,1,11,171,33
2011-12,Spring,Seminar,Global Metro Studies,11,1,11,171,33
2012-13,Summer,Seminar,Global Poverty & Practice,11,1,11,171,33
2004-05,Spring,Seminar,Hebrew,10,2,5,171,33
2014-15,Spring,Group,History,31,2,15.5,171,33
2007-08,Spring,Lecture,Indigenous Lang of Amer,11,1,11,171,33
2013-14,Fall,Seminar,Info Mgmt & Systems,11,2,5.5,171,33
2012-13,Spring,Group,International & Area Stds,17,3,5.666666667,171,33
2004-05,Summer,Workshop,Mathematics,33,1,33,171,33
2006-07,Summer,Workshop,Mathematics,33,1,33,171,33
2009-10,Fall,Seminar,Mechanical Engineering,33,2,16.5,171,33
2003-04,Spring,Lecture,Military Affairs,11,2,5.5,171,33
2011-12,Spring,Session,Military Affairs,33,1,33,171,33
2012-13,Spring,Lecture,Military Affairs,11,2,5.5,171,33
2014-15,Spring,Session,Military Affairs,33,1,33,171,33
2007-08,Fall,Session,Molecular & Cell Biology,18,1,18,171,33
2010-11,Spring,Session,Music,11,1,11,171,33
2009-10,Fall,Seminar,Nanoscale Science & Eng,33,2,16.5,171,33
2007-08,Fall,Discussion,Nutritional Science & Tox,8,1,8,171,33
2011-12,Fall,Fieldwork,Nutritional Science & Tox,10,1,10,171,33
2004-05,Fall,Discussion,Peace & Conflict Studies,33,1,33,171,33
2004-05,Spring,Fieldwork,Physical Education,20,2,10,171,33
2010-11,Spring,Fieldwork,Physical Education,15,2,7.5,171,33
2011-12,Spring,Fieldwork,Physical Education,16,2,8,171,33
2012-13,Spring,Group,Physical Education,29,1,29,171,33
2010-11,Fall,Seminar,Plant Biology,25,4,6.25,171,33
2013-14,Fall,Seminar,Plant Biology,30,4,7.5,171,33
2005-06,Fall,Seminar,Political Economy,5,3,1.666666667,171,33
2011-12,Spring,Clinic,Psychology,11,2,5.5,171,33
2015-16,Fall,Clinic,Psychology,11,2,5.5,171,33
2015-16,Spring,Clinic,Psychology,11,2,5.5,171,33
2005-06,Summer,Laboratory,Public Health,33,2,16.5,171,33
2006-07,Summer,Laboratory,Public Health,33,2,16.5,171,33
2007-08,Spring,Workshop,Public Health,33,1,33,171,33
2004-05,Spring,Group,Public Policy,25,4,6.25,171,33
2005-06,Fall,Seminar,Scandinavian,12,2,6,171,33
2004-05,Spring,Self-Paced,Slavic Languages & Lit,11,1,11,171,33
2006-07,Spring,Reading,Thai,11,1,11,171,33
2008-09,Fall,Reading,Thai,11,1,11,171,33
2005-06,Fall,Laboratory,Theater Dance & Perf Stds,24,3,8,171,33
2007-08,Spring,Seminar,UGIS-UG Interdisc Studies,10,2,5,171,33
2008-09,Summer,Fieldwork,Journalism,18,1,18,171,32.5
2013-14,Fall,Internship,Political Science,5,1,5,171,32.5
2015-16,Fall,Internship,Political Science,5,1,5,171,32.5
2006-07,Fall,Seminar,Ag & Resource Econ & Pol,19,3,6.333333333,171,32
2008-09,Fall,Group,Anthropology,14,3,4.666666667,171,32
2015-16,Fall,Group,Architecture,31,2,15.5,171,32
2006-07,Spring,Seminar,Biophysics,16,1,16,171,32
2008-09,Spring,Lecture,Buddhist Studies,8,1,8,171,32
2008-09,Summer,Lecture,Celtic Studies,8,1,8,171,32
2005-06,Fall,Laboratory,Chemistry,16,1,16,171,32
2005-06,Spring,Seminar,Chinese,10,2,5,171,32
2014-15,Fall,Seminar,Chinese,9,3,3,171,32
2012-13,Spring,Studio,City & Regional Planning,8,1,8,171,32
2013-14,Spring,Group,City & Regional Planning,16,2,8,171,32
2006-07,Spring,Group,Classics,16,2,8,171,32
2006-07,Fall,Seminar,Comparative Literature,14,2,7,171,32
2006-07,Spring,Discussion,Comparative Literature,8,1,8,171,32
2007-08,Fall,Discussion,Comparative Literature,8,1,8,171,32
2007-08,Spring,Group,Comparative Literature,24,1,24,171,32
2012-13,Fall,Seminar,Comparative Literature,32,3,10.66666667,171,32
2008-09,Fall,Lecture,Critical Theory,8,1,8,171,32
2009-10,Spring,Lecture,Critical Theory,8,1,8,171,32
2015-16,Spring,Lecture,Czech,7,2,3.5,171,32
2015-16,Fall,Lecture,Danish,8,1,8,171,32
2004-05,Fall,Seminar,East Asian Languages,8,1,8,171,32
2010-11,Spring,Lecture,East European Studies,11,4,2.75,171,32
2013-14,Spring,Lecture,East European Studies,10,4,2.5,171,32
2003-04,Fall,Laboratory,Education,32,3,10.66666667,171,32
2003-04,Spring,Laboratory,Education,32,1,32,171,32
2007-08,Fall,Discussion,Education,32,6,5.333333333,171,32
2012-13,Fall,Web-Based Lecture,Education,32,1,32,171,32
2012-13,Spring,Laboratory,Education,32,1,32,171,32
2013-14,Spring,Web-Based Lecture,Electrical Engineering,8,2,4,171,32
2006-07,Fall,Fieldwork,English,16,1,16,171,32
2010-11,Fall,Fieldwork,English,16,1,16,171,32
2003-04,Fall,Laboratory,Environmental Design,9,1,9,171,32
2005-06,Fall,Laboratory,Environmental Design,9,1,9,171,32
2011-12,Summer,Seminar,Environmental Design,8,1,8,171,32
2013-14,Summer,Seminar,Environmental Design,8,1,8,171,32
2005-06,Fall,Laboratory,Environmental Sciences,32,10,3.2,171,32
2006-07,Fall,Group,Environmental Sciences,16,2,8,171,32
2003-04,Spring,Fieldwork,Film,16,2,8,171,32
2008-09,Spring,Fieldwork,Film,16,2,8,171,32
